iter	Logloss
2646	0.1368622078
2647	0.1367969015
2648	0.1367560247
2649	0.1366822593
2650	0.136584061
2651	0.1365322268
2652	0.1364474548
2653	0.1364029397
2654	0.1363549424
2655	0.1362680237
2656	0.1362214862
2657	0.1361256054
2658	0.1360493234
2659	0.136001062
2660	0.1359458688
2661	0.13589174
2662	0.1358095492
2663	0.1357735772
2664	0.1357108049
2665	0.1356411972
2666	0.1356137483
2667	0.1355700733
2668	0.1355265673
2669	0.13548754
2670	0.1354103644
2671	0.1353680933
2672	0.1352715384
2673	0.1352059562
2674	0.1351784696
2675	0.1351277759
2676	0.1350530579
2677	0.1350039232
2678	0.1349006088
2679	0.1348707486
2680	0.1348227976
2681	0.1347451279
2682	0.1346680327
2683	0.134616166
2684	0.1345648787
2685	0.1345201866
2686	0.1344466192
2687	0.1343680206
2688	0.1343399908
2689	0.1342969157
2690	0.1342360534
2691	0.1341752674
2692	0.1341669434
2693	0.1341072679
2694	0.1340386044
2695	0.1339816715
2696	0.1339047893
2697	0.1338556456
2698	0.1337936216
2699	0.1337337942
2700	0.1336516307
2701	0.1335272095
2702	0.1334608519
2703	0.1333971556
2704	0.1333250748
2705	0.1332732094
2706	0.1332157393
2707	0.13315919
2708	0.1331138087
2709	0.1330328765
2710	0.132986235
2711	0.132958833
2712	0.1329150989
2713	0.1328785681
2714	0.1328106015
2715	0.1327556523
2716	0.1326987726
2717	0.1326605336
2718	0.1326091794
2719	0.1325354492
2720	0.1324926601
2721	0.132421514
2722	0.132383261
2723	0.132331344
2724	0.1322840389
2725	0.132245304
2726	0.132216539
2727	0.1321633255
2728	0.1321025451
2729	0.1320593834
2730	0.1319798977
2731	0.1319100144
2732	0.1318454096
2733	0.1317907925
2734	0.1317595321
2735	0.1316882486
2736	0.131644815
2737	0.1315735567
2738	0.131538745
2739	0.1314922038
2740	0.1314351443
2741	0.1313611741
2742	0.1312769231
2743	0.1312461538
2744	0.131164875
2745	0.1311133816
2746	0.1310649638
2747	0.1310033853
2748	0.1309294741
2749	0.1308735048
2750	0.1308157835
2751	0.1307412296
2752	0.1307064146
2753	0.1306584119
2754	0.1306005757
2755	0.1305325491
2756	0.1304810105
2757	0.130432093
2758	0.1303968975
2759	0.1303364845
2760	0.1302951128
2761	0.1302065038
2762	0.1301417416
2763	0.1300702721
2764	0.1299796007
2765	0.1299158959
2766	0.129855364
2767	0.1298089179
2768	0.1297603717
2769	0.1297128261
2770	0.1296416186
2771	0.1295850889
2772	0.129506023
2773	0.1294670015
2774	0.1294157936
2775	0.1293687097
2776	0.1293471871
2777	0.1292624199
2778	0.1292030421
2779	0.1291787345
2780	0.1291297691
2781	0.1290726394
2782	0.1290093905
2783	0.1289705553
2784	0.1289221981
2785	0.1288552212
2786	0.1288080961
2787	0.1287441817
2788	0.1286766541
2789	0.1286306671
2790	0.1285845335
2791	0.1285008481
2792	0.1284063176
2793	0.1283536594
2794	0.1283072515
2795	0.1282513577
2796	0.1282158945
2797	0.1281554938
2798	0.1281285153
2799	0.1280710751
2800	0.1280334556
2801	0.1279752962
2802	0.1278987771
2803	0.1278609755
2804	0.1278102527
2805	0.1277454376
2806	0.1277012036
2807	0.1276382833
2808	0.1275779497
2809	0.127501098
2810	0.1274622645
2811	0.1274048108
2812	0.1273415571
2813	0.1273063804
2814	0.1272610325
2815	0.1272314074
2816	0.127180872
2817	0.127121351
2818	0.1270847098
2819	0.1270005991
2820	0.1269294912
2821	0.1268417118
2822	0.1267964639
2823	0.1267380493
2824	0.1267022788
2825	0.1266454757
2826	0.1266248342
2827	0.1265748449
2828	0.1265222377
2829	0.1264878078
2830	0.1264381698
2831	0.1263854713
2832	0.1263093081
2833	0.1262415458
2834	0.1261868932
2835	0.1261400444
2836	0.1260800854
2837	0.1259907367
2838	0.1259282266
2839	0.1258810421
2840	0.1258299603
2841	0.1257849142
2842	0.1257487776
2843	0.1256886281
2844	0.1256418421
2845	0.1255903841
2846	0.1255280178
2847	0.1254857963
2848	0.125436759
2849	0.1253992672
2850	0.1253401301
2851	0.1252838667
2852	0.1252608636
2853	0.1252067448
2854	0.1251552204
2855	0.1251020596
2856	0.1250648559
2857	0.1250192073
2858	0.1249395688
2859	0.1248928805
2860	0.1248456525
2861	0.1247585086
2862	0.1247122816
2863	0.1246332372
2864	0.1245694432
2865	0.1245172506
2866	0.1244331194
2867	0.1243813028
2868	0.1243327002
2869	0.1242677553
2870	0.1242307156
2871	0.1241698293
2872	0.1241212306
2873	0.1240769181
2874	0.1240398763
2875	0.1239780284
2876	0.123951357
2877	0.123892815
2878	0.1238399179
2879	0.1237851084
2880	0.1237293155
2881	0.1236907519
2882	0.1236663171
2883	0.1236387323
2884	0.1235898775
2885	0.1235386148
2886	0.1234784738
2887	0.1234422397
2888	0.123391342
2889	0.1233375019
2890	0.1233003523
2891	0.1232473252
2892	0.1231884532
2893	0.1231254525
2894	0.1230768639
2895	0.1230173885
2896	0.1229594582
2897	0.1229204013
2898	0.1228826454
2899	0.1228243749
2900	0.1227576542
2901	0.1227299958
2902	0.122674196
2903	0.1226151657
2904	0.1225554103
2905	0.1225005037
2906	0.1224514934
2907	0.1224108671
2908	0.1223826219
2909	0.1223375173
2910	0.1222543821
2911	0.1221909839
2912	0.1221354083
2913	0.122087451
2914	0.1220648062
2915	0.1220184604
2916	0.1219587158
2917	0.1218804134
2918	0.1218368182
2919	0.1217871976
2920	0.1217487768
2921	0.1217100707
2922	0.1216714668
2923	0.1215778783
2924	0.1215172459
2925	0.1214514868
2926	0.1214162653
2927	0.1213681316
2928	0.121313062
2929	0.1212551585
2930	0.1212258447
2931	0.1211913924
2932	0.1211466777
2933	0.1211158666
2934	0.1210732369
2935	0.1210267739
2936	0.120977299
2937	0.1209397701
2938	0.1209000289
2939	0.1208530167
2940	0.1208102357
2941	0.1207491884
2942	0.1206985029
2943	0.120635607
2944	0.120588904
2945	0.1205576884
2946	0.1205273419
2947	0.1204892334
2948	0.1204725884
2949	0.1204231543
2950	0.1203759066
2951	0.1203495132
2952	0.1202915816
2953	0.1202350999
2954	0.1201621619
2955	0.1201030403
2956	0.1200287506
2957	0.1199767399
2958	0.1199445705
2959	0.1199122539
2960	0.1198783141
2961	0.1198156105
2962	0.1197487219
2963	0.1196810201
2964	0.1196383836
2965	0.1195885853
2966	0.1195596069
2967	0.1194778306
2968	0.1194246135
2969	0.1193832824
2970	0.1193485184
2971	0.1193164507
2972	0.1192605274
2973	0.119195658
2974	0.11916022
2975	0.1191208672
2976	0.1190572071
2977	0.1190064869
2978	0.1189620646
2979	0.1188756146
2980	0.1188463284
2981	0.11879429
2982	0.1187643316
2983	0.1187118178
2984	0.1186972514
2985	0.1186244812
2986	0.1185707446
2987	0.1185116933
2988	0.1184712953
2989	0.1184111771
2990	0.1183698317
2991	0.1183254124
2992	0.1182917302
2993	0.118230367
2994	0.1181548527
2995	0.1180988167
2996	0.1180718472
2997	0.1180379847
2998	0.1180015759
2999	0.1179519729
3000	0.1178992578
3001	0.1178317582
3002	0.1177814916
3003	0.1177321117
3004	0.1176754707
3005	0.1176067239
3006	0.1175523854
3007	0.1175186442
3008	0.1174850195
3009	0.117427507
3010	0.1173775449
3011	0.1173182266
3012	0.1172622679
3013	0.1172218522
3014	0.1171750607
3015	0.1171165846
3016	0.1170709484
3017	0.1170119156
3018	0.1169796455
3019	0.1169386937
3020	0.1168895388
3021	0.1168318071
3022	0.1167846198
3023	0.1167506076
3024	0.1167003276
3025	0.1166425283
3026	0.1166009756
3027	0.1165410994
3028	0.1164953223
3029	0.1164575555
3030	0.1164191062
3031	0.1163694607
3032	0.1163393518
3033	0.1162728076
3034	0.1162153196
3035	0.1161440412
3036	0.1160877592
3037	0.1160092546
3038	0.1159686566
3039	0.1159419537
3040	0.1158926728
3041	0.1158413919
3042	0.1158063353
3043	0.1157431715
3044	0.1157004962
3045	0.1156130438
3046	0.1155752877
3047	0.1155227089
3048	0.1154592349
3049	0.1154189264
3050	0.115366481
3051	0.115327729
3052	0.1152646132
3053	0.1152298059
3054	0.1151910068
3055	0.1151386591
3056	0.1150895873
3057	0.1150213047
3058	0.1149558134
3059	0.1149109179
3060	0.1148516626
3061	0.1147877094
3062	0.1147249026
3063	0.1146871748
3064	0.1146221522
3065	0.1145380612
3066	0.1144809636
3067	0.1144497748
3068	0.1144281584
3069	0.1143738427
3070	0.1143228232
3071	0.1142705583
3072	0.114207481
3073	0.1141495109
3074	0.1140929949
3075	0.1140526552
3076	0.1140031139
3077	0.113938009
3078	0.1138777917
3079	0.1138308709
3080	0.11376566
3081	0.1137268898
3082	0.1136745812
3083	0.1136185188
3084	0.1135685832
3085	0.1135441489
3086	0.1135121126
3087	0.1134589491
3088	0.1133770717
3089	0.1133064346
3090	0.113250328
3091	0.1132132994
3092	0.1131788734
3093	0.1131162948
3094	0.1130733491
3095	0.1130364709
3096	0.112987048
3097	0.1129589228
3098	0.1129047232
3099	0.1128558572
3100	0.1127875707
3101	0.1127323761
3102	0.1126754563
3103	0.1126306706
3104	0.11257205
3105	0.1125301085
3106	0.1124756816
3107	0.1124102115
3108	0.1123568297
3109	0.1123122769
3110	0.1122594064
3111	0.112200998
3112	0.1121677902
3113	0.1121052282
3114	0.1120677206
3115	0.1120343281
3116	0.1120088807
3117	0.1119599911
3118	0.1119093356
3119	0.1118626219
3120	0.1118161291
3121	0.1117734027
3122	0.1117050431
3123	0.1116956132
3124	0.1116320387
3125	0.1115898041
3126	0.1115600367
3127	0.1115063967
3128	0.1114517227
3129	0.1113969337
3130	0.1113665238
3131	0.1113141268
3132	0.1112760637
3133	0.1112543061
3134	0.1111957368
3135	0.1111655494
3136	0.1111226218
3137	0.1110493023
3138	0.1109958518
3139	0.110949315
3140	0.1108891933
3141	0.1108435487
3142	0.11079757
3143	0.1107458871
3144	0.1107153244
3145	0.1106828006
3146	0.1106478914
3147	0.1106065444
3148	0.1105807917
3149	0.1105291507
3150	0.1104773806
3151	0.1104253337
3152	0.1103714556
3153	0.1103435651
3154	0.1102770957
3155	0.1102253574
3156	0.1101840747
3157	0.1101320459
3158	0.1100971958
3159	0.1100394516
3160	0.1099883529
3161	0.1099287495
3162	0.1098866856
3163	0.109846966
3164	0.1097898627
3165	0.1097333098
3166	0.1097013438
3167	0.1096561643
3168	0.1096199108
3169	0.1095804895
3170	0.1095312146
3171	0.1094846868
3172	0.1094429002
3173	0.1093717144
3174	0.1093327739
3175	0.1092848685
3176	0.1092281427
3177	0.109186025
3178	0.1091343433
3179	0.1090648816
3180	0.1089971609
3181	0.1089620181
3182	0.1089380499
3183	0.1089079137
3184	0.1088543358
3185	0.1088105696
3186	0.1087594233
3187	0.108724767
3188	0.1086744481
3189	0.108627181
3190	0.1085753935
3191	0.1085275856
3192	0.1084779869
3193	0.108422981
3194	0.1083819102
3195	0.1083570575
3196	0.1083136839
3197	0.1082793245
3198	0.1082506745
3199	0.1081972727
3200	0.1081577407
3201	0.1081263187
3202	0.1080813697
3203	0.1080397523
3204	0.1079740905
3205	0.1079265487
3206	0.1078712651
3207	0.1078112455
3208	0.1077714849
3209	0.1077265922
3210	0.1076854739
3211	0.1076249511
3212	0.1075777071
3213	0.1075531112
3214	0.107531887
3215	0.1075170631
3216	0.1074600388
3217	0.1074210594
3218	0.10737792
3219	0.1073407745
3220	0.1072968613
3221	0.1072392383
3222	0.107183797
3223	0.1071212342
3224	0.1070701079
3225	0.1070251872
3226	0.1069822437
3227	0.1069326031
3228	0.1069091026
3229	0.1068794581
3230	0.106827912
3231	0.1067772805
3232	0.1067236983
3233	0.1066862611
3234	0.1066576045
3235	0.1066016298
3236	0.1065563114
3237	0.1064975724
3238	0.1064218806
3239	0.1063779893
3240	0.1063592509
3241	0.1063297686
3242	0.1062857851
3243	0.1062436847
3244	0.1062016082
3245	0.106168102
3246	0.1061149348
3247	0.1060496695
3248	0.1059850916
3249	0.1059561086
3250	0.1059208253
3251	0.1058733148
3252	0.1058526172
3253	0.1058142298
3254	0.1057569126
3255	0.1057366539
3256	0.1057067934
3257	0.1056364014
3258	0.1055820654
3259	0.1055628079
3260	0.1054996594
3261	0.1054496605
3262	0.1054097017
3263	0.1053853616
3264	0.1052925218
3265	0.1052462744
3266	0.1051872183
3267	0.1051530076
3268	0.1051274808
3269	0.1050975385
3270	0.1050919952
3271	0.1050789064
3272	0.1050584867
3273	0.1050162899
3274	0.1049889625
3275	0.1049441524
3276	0.104903529
3277	0.1048728748
3278	0.1048327263
3279	0.1047878926
3280	0.1047752481
3281	0.1047257401
3282	0.1046558031
3283	0.1046061686
3284	0.1045710869
3285	0.1045228021
3286	0.1044949203
3287	0.1044594121
3288	0.1044211403
3289	0.1043981202
3290	0.1043473439
3291	0.1042809196
3292	0.1042462947
3293	0.1042230634
3294	0.1041904527
3295	0.1041385683
3296	0.1041239006
3297	0.1040927878
3298	0.1040492432
3299	0.104012027
3300	0.1039699522
3301	0.103922261
3302	0.1038613349
3303	0.1037970139
3304	0.1037476921
3305	0.1037155312
3306	0.103680192
3307	0.1036491316
3308	0.1036039036
3309	0.1035634286
3310	0.1034795853
3311	0.1034488419
3312	0.1034148303
3313	0.1033532871
3314	0.1033039784
3315	0.1032819655
3316	0.1032526097
3317	0.1032023805
3318	0.1031524046
3319	0.1031036735
3320	0.1030453117
3321	0.1029979947
3322	0.1029583516
3323	0.1029207421
3324	0.1028853982
3325	0.1028248479
3326	0.1028008321
3327	0.1027704631
3328	0.1027278973
3329	0.102680321
3330	0.1026485708
3331	0.1026106194
3332	0.1025700703
3333	0.1025361854
3334	0.1024923533
3335	0.1024490207
3336	0.1024093731
3337	0.1023474611
3338	0.1023071327
3339	0.1022574259
3340	0.102207711
3341	0.1021780032
3342	0.1021691967
3343	0.1021495613
3344	0.102093866
3345	0.1020675842
3346	0.1020205994
3347	0.1019739362
3348	0.1019166017
3349	0.1018956662
3350	0.1018592397
3351	0.1018272662
3352	0.1017745802
3353	0.101716901
3354	0.1016720808
3355	0.1016330919
3356	0.1015844617
3357	0.1015391907
3358	0.1015007786
3359	0.1014635852
3360	0.1014098688
3361	0.1013595892
3362	0.1013129734
3363	0.1012692672
3364	0.1012263701
3365	0.1011911248
3366	0.1011590032
3367	0.1011220937
3368	0.1010919386
3369	0.1010629473
3370	0.1010121944
3371	0.1009548555
3372	0.1009353616
3373	0.1008879446
3374	0.1008400304
3375	0.100781032
3376	0.1007414131
3377	0.1006945814
3378	0.1006436654
3379	0.1006080683
3380	0.10056743
3381	0.1005378263
3382	0.1005068138
3383	0.1004741819
3384	0.1004070167
3385	0.1003609786
3386	0.1002980882
3387	0.1002396893
3388	0.1001699403
3389	0.1001261395
3390	0.1000830908
3391	0.1000440574
3392	0.1000000568
3393	0.09997190898
3394	0.09992083535
3395	0.09987723328
3396	0.09984682489
3397	0.09980043357
3398	0.09977514573
3399	0.09970979783
3400	0.09967334722
3401	0.09961039502
3402	0.09957354267
3403	0.09953293415
3404	0.09949708335
3405	0.09944048532
3406	0.09940207221
3407	0.09936603631
3408	0.09932090767
3409	0.09926827859
3410	0.09921540114
3411	0.0991896295
3412	0.09915468661
3413	0.09911976151
3414	0.09908016752
3415	0.09905437222
3416	0.09902263571
3417	0.09897572955
3418	0.0988893112
3419	0.09885272557
3420	0.09882143343
3421	0.09877877685
3422	0.09874373244
3423	0.09869335008
3424	0.09866885918
3425	0.09864083747
3426	0.09859631404
3427	0.09854751869
3428	0.09850063812
3429	0.0984645251
3430	0.09840722358
3431	0.09835975559
3432	0.09831013813
3433	0.09826980398
3434	0.09822455212
3435	0.09817915885
3436	0.09813433601
3437	0.09810767268
3438	0.09806360342
3439	0.09802489452
3440	0.09800494759
3441	0.09796855859
3442	0.09793062906
3443	0.09790059249
3444	0.09786163043
3445	0.09781106196
3446	0.09778921693
3447	0.09775817804
3448	0.09772937359
3449	0.09768042241
3450	0.09763538234
3451	0.09758215475
3452	0.09756037418
3453	0.09753076123
3454	0.09748795452
3455	0.09744315326
3456	0.09738550841
3457	0.09735082736
3458	0.09730994727
3459	0.09726472097
3460	0.09723072698
3461	0.09718890879
3462	0.09712844736
3463	0.09709452249
3464	0.09706148876
3465	0.09704488537
3466	0.09700530097
3467	0.09697404782
3468	0.09694075539
3469	0.09689343
3470	0.09685600732
3471	0.09681262629
3472	0.09674705518
3473	0.09671171307
3474	0.09666491511
3475	0.09661948238
3476	0.09658480695
3477	0.0965406344
3478	0.09651025
3479	0.09648001823
3480	0.09646299651
3481	0.09643058063
3482	0.09638358451
3483	0.09634079179
3484	0.09629165482
3485	0.09626552834
3486	0.09622401292
3487	0.09619615534
3488	0.09613542493
3489	0.09610925686
3490	0.09605794448
3491	0.09599938802
3492	0.09594804161
3493	0.09591872001
3494	0.09587715028
3495	0.09585236384
3496	0.09582125629
3497	0.09578759283
3498	0.09573938089
3499	0.09569602865
3500	0.09564361626
3501	0.0955929264
3502	0.09553596693
3503	0.09548281272
3504	0.09545792275
3505	0.0954011789
3506	0.09534668358
3507	0.09531286495
3508	0.09527734425
3509	0.09524238901
3510	0.09519201208
3511	0.09516022808
3512	0.09510620188
3513	0.09506093081
3514	0.09500552446
3515	0.09496787486
3516	0.0949191438
3517	0.09488499687
3518	0.09483516119
3519	0.09480985593
3520	0.09477984524
3521	0.09472953171
3522	0.09467791726
3523	0.09464172409
3524	0.09460820952
3525	0.09457759479
3526	0.09455751925
3527	0.09453236961
3528	0.09450309617
3529	0.09446391907
3530	0.0944327177
3531	0.0943944811
3532	0.09435773649
3533	0.09431766217
3534	0.09429588003
3535	0.09426652852
3536	0.0942201076
3537	0.09417705845
3538	0.09412968286
3539	0.09408500749
3540	0.0940428015
3541	0.09402001861
3542	0.09399031605
3543	0.09394478549
3544	0.09389893133
3545	0.09386237559
3546	0.093845788
3547	0.09380547275
3548	0.09375916874
3549	0.09371050829
3550	0.09368197952
3551	0.09364723947
3552	0.09360970756
3553	0.0935549396
3554	0.09349433715
3555	0.0934624867
3556	0.093432684
3557	0.09338826363
3558	0.09333307122
3559	0.09329860685
3560	0.09327501293
3561	0.09325406532
3562	0.09321895812
3563	0.09317416451
3564	0.09313169361
3565	0.09307646073
3566	0.09306837145
3567	0.09302528531
3568	0.09299013283
3569	0.09296226707
3570	0.0929289074
3571	0.09290360866
3572	0.09286380304
3573	0.09282644942
3574	0.09276420738
3575	0.09273804369
3576	0.09269820106
3577	0.0926486404
3578	0.09262248969
3579	0.09258948766
3580	0.09253969958
3581	0.09249016175
3582	0.09244796109
3583	0.0924166472
3584	0.09238307421
3585	0.09235181148
3586	0.09231321094
3587	0.09229527179
3588	0.09225802179
3589	0.09222400966
3590	0.09218612502
3591	0.09213377222
3592	0.09210254035
3593	0.09206170586
3594	0.09202761523
3595	0.09199032016
3596	0.09195982373
3597	0.09193740653
3598	0.0918999863
3599	0.09187232414
3600	0.09183724789
3601	0.09180699631
3602	0.09178839836
3603	0.09174391988
3604	0.09171815846
3605	0.0916759578
3606	0.091641595
3607	0.09160240895
3608	0.09157121987
3609	0.09154525507
3610	0.09148786655
3611	0.09146790205
3612	0.09142668817
3613	0.09138993669
3614	0.09133435251
3615	0.09127794893
3616	0.09123486735
3617	0.09119499229
3618	0.09117190161
3619	0.09115189989
3620	0.09111477628
3621	0.09107373428
3622	0.09104555552
3623	0.09100430532
3624	0.09096359158
3625	0.09090399
3626	0.09086139188
3627	0.09082792471
3628	0.09079351895
3629	0.09076953046
3630	0.09072792769
3631	0.09069101297
3632	0.0906521371
3633	0.09062164949
3634	0.09059092716
3635	0.09053675394
3636	0.09049556896
3637	0.09045801307
3638	0.09042273689
3639	0.09038353715
3640	0.09035720458
3641	0.09032162822
3642	0.09029315776
3643	0.09024332469
3644	0.09021923272
3645	0.09019455256
3646	0.09016126346
3647	0.09013275163
3648	0.09011089497
3649	0.09006433738
3650	0.0900364252
3651	0.09000583851
3652	0.08995552035
3653	0.08991435206
3654	0.08986132067
3655	0.08983292449
3656	0.08978732562
3657	0.08974937929
3658	0.08971335083
3659	0.0896797744
3660	0.08965258481
3661	0.08961550834
3662	0.08957198639
3663	0.08954477484
3664	0.0895196653
3665	0.08947532877
3666	0.08943438758
3667	0.08936702867
3668	0.08933173653
3669	0.08930319483
3670	0.08925208371
3671	0.08920702996
3672	0.08916776469
3673	0.0891432334
3674	0.08912169073
3675	0.08908461902
3676	0.0890511961
3677	0.0890132376
3678	0.08897231773
3679	0.08893359324
3680	0.08888230665
3681	0.08883719924
3682	0.08880647476
3683	0.08876677143
3684	0.08872081247
3685	0.08867303824
3686	0.08864267873
3687	0.08860050616
3688	0.08857593477
3689	0.08853082974
3690	0.0885004486
3691	0.08847450539
3692	0.08843758301
3693	0.08839941309
3694	0.08836451662
3695	0.08832177441
3696	0.08829786243
3697	0.08824883193
3698	0.08821016185
3699	0.08817163957
3700	0.08814363301
3701	0.0881061149
3702	0.0880643278
3703	0.0880351679
3704	0.08800377573
3705	0.08798004246
3706	0.08794628151
3707	0.08790443199
3708	0.08787916332
3709	0.08784104389
3710	0.08780803878
3711	0.08778491526
3712	0.08776826411
3713	0.08773236506
3714	0.08767681533
3715	0.08763556306
3716	0.08760016092
3717	0.0875647673
3718	0.08751948573
3719	0.08748424336
3720	0.08745631529
3721	0.0874053002
3722	0.08736050133
3723	0.08732698849
3724	0.08730318737
3725	0.08726978712
3726	0.08725138205
3727	0.08721715691
3728	0.08718362695
3729	0.08714411394
3730	0.08711157628
3731	0.08706343719
3732	0.08701722027
3733	0.08699272794
3734	0.08696073491
3735	0.08691443795
3736	0.086871113
3737	0.08685583981
3738	0.08684323747
3739	0.08679966194
3740	0.08676532868
3741	0.08673904196
3742	0.0866834215
3743	0.0866539767
3744	0.08661429005
3745	0.08656943018
3746	0.08652177744
3747	0.08650293902
3748	0.08646151662
3749	0.08643433294
3750	0.08638967886
3751	0.08635662912
3752	0.08630701948
3753	0.0862701449
3754	0.08621492842
3755	0.08618979145
3756	0.08616117836
3757	0.08614701071
3758	0.08609564404
3759	0.08605166685
3760	0.08602905457
3761	0.08599275748
3762	0.08597564715
3763	0.08594211409
3764	0.08591272279
3765	0.08586879632
3766	0.08584773824
3767	0.08581126348
3768	0.08578732814
3769	0.0857566423
3770	0.08574378193
3771	0.08568960122
3772	0.0856611746
3773	0.08561089469
3774	0.08558348336
3775	0.08552292624
3776	0.08548392141
3777	0.08546754231
3778	0.08542896229
3779	0.08539870116
3780	0.085351248
3781	0.08530158692
3782	0.08526290909
3783	0.0852384257
3784	0.08518887599
3785	0.08515843199
3786	0.08512621538
3787	0.08510609588
3788	0.08508316892
3789	0.08504723793
3790	0.08500430683
3791	0.08497152407
3792	0.08494204792
3793	0.08491586187
3794	0.08487184007
3795	0.08483872303
3796	0.08479415197
3797	0.08476635364
3798	0.08472415397
3799	0.0846941625
3800	0.08464833876
3801	0.08461845002
3802	0.08459659019
3803	0.08455190167
3804	0.08452820772
3805	0.08449593641
3806	0.08444461505
3807	0.08441189168
3808	0.08439553666
3809	0.08436379071
3810	0.08431914695
3811	0.08426722706
3812	0.08423824495
3813	0.08421399632
3814	0.08419575592
3815	0.0841597025
3816	0.08412288127
3817	0.08408222114
3818	0.08403990006
3819	0.08400349677
3820	0.08398441494
3821	0.08393143102
3822	0.08390137516
3823	0.08388635395
3824	0.08385768661
3825	0.08382505577
3826	0.0837769246
3827	0.08372443834
3828	0.08367689306
3829	0.08365293994
3830	0.08359956563
3831	0.08356483234
3832	0.08353419581
3833	0.08349770023
3834	0.08345037096
3835	0.08342177911
3836	0.08339421333
3837	0.08337217739
3838	0.08334319171
3839	0.08331985613
3840	0.08327862333
3841	0.08323727735
3842	0.08321022464
3843	0.08317971433
3844	0.08312619896
3845	0.08310525982
3846	0.08307693368
3847	0.08303193098
3848	0.08300139268
3849	0.08296953869
3850	0.08294633273
3851	0.08289584317
3852	0.08286230506
3853	0.08282077734
3854	0.08278566966
3855	0.08275655587
3856	0.08273314432
3857	0.08268515091
3858	0.08264756157
3859	0.08260437914
3860	0.08257156871
3861	0.08252801561
3862	0.08249481161
3863	0.08246867149
3864	0.08242702126
3865	0.08239931281
3866	0.08237040238
3867	0.08231991952
3868	0.0822931564
3869	0.08226904348
3870	0.0822318883
3871	0.08219818167
3872	0.08216934052
3873	0.08214113251
3874	0.08212806226
3875	0.08209541882
3876	0.08205326292
3877	0.0819942903
3878	0.08196572802
3879	0.08193863775
3880	0.0819103607
3881	0.08188823765
3882	0.0818634605
3883	0.08183895724
3884	0.08180657876
3885	0.08176935239
3886	0.08172874572
3887	0.08169256787
3888	0.0816703134
3889	0.08164222372
3890	0.08160320839
3891	0.08157235677
3892	0.08153276865
3893	0.08149751326
3894	0.08146599032
3895	0.08142496089
3896	0.08139036241
3897	0.08136475899
3898	0.08133021616
3899	0.08129950113
3900	0.08126279154
3901	0.0812232086
3902	0.08119835678
3903	0.08118363116
3904	0.08115263311
3905	0.08111545178
3906	0.08109801714
3907	0.08107860429
3908	0.08106634104
3909	0.08103973785
3910	0.08097721432
3911	0.08095552618
3912	0.08091660166
3913	0.08089321508
3914	0.0808587931
3915	0.08082674011
3916	0.08077921414
3917	0.08074310342
3918	0.08070665922
3919	0.08068634598
3920	0.08066239565
3921	0.08062137383
3922	0.08059068606
3923	0.08055484424
3924	0.08049843672
3925	0.08047659751
3926	0.08044630636
3927	0.08041248453
3928	0.08038849058
3929	0.08034452149
3930	0.08031345637
3931	0.08029414316
3932	0.08025525044
3933	0.08023054643
3934	0.08018628332
3935	0.08015425045
3936	0.08013602972
3937	0.08011347517
3938	0.08008364459
3939	0.08005966227
3940	0.08001931424
3941	0.07999170094
3942	0.07996399453
3943	0.07994495754
3944	0.0799062776
3945	0.07988336168
3946	0.07984939008
3947	0.07980409825
3948	0.07977369754
3949	0.07974726469
3950	0.07971883828
3951	0.07969621613
3952	0.07966642443
3953	0.07964197868
3954	0.07962065377
3955	0.07959669541
3956	0.07956715909
3957	0.07950837707
3958	0.07947452452
3959	0.07944641042
3960	0.0793889842
3961	0.07935779373
3962	0.07932730496
3963	0.07928444619
3964	0.07924916865
3965	0.07922615413
3966	0.07921383872
3967	0.07918616385
3968	0.07915537712
3969	0.07913066478
3970	0.07911015365
3971	0.07907362995
3972	0.07907342787
3973	0.07903739017
3974	0.07900168696
3975	0.07897488442
3976	0.07894475791
3977	0.07891643383
3978	0.07889471139
3979	0.07886897675
3980	0.07884258959
3981	0.07880275367
3982	0.07877718495
3983	0.07874671115
3984	0.07871147048
3985	0.0786839368
3986	0.07865257749
3987	0.07862758733
3988	0.07859333648
3989	0.0785486849
3990	0.07851296696
3991	0.07846955852
3992	0.07843934698
3993	0.078396094
3994	0.07836237886
3995	0.07832741132
3996	0.07831623422
3997	0.07826027355
3998	0.07823510256
3999	0.07818663567
4000	0.07814601292
4001	0.07812441693
4002	0.07809251812
4003	0.07806217379
4004	0.07802117321
4005	0.07801064241
4006	0.07798406199
4007	0.07796835155
4008	0.07793726545
4009	0.07790526925
4010	0.07787316805
4011	0.07784957219
4012	0.07781073434
4013	0.07776788037
4014	0.07774585443
4015	0.07771261331
4016	0.07767420151
4017	0.07764126811
4018	0.07760615309
4019	0.07758195261
4020	0.07755337457
4021	0.07752213772
4022	0.07748404792
4023	0.07745357715
4024	0.07743625753
4025	0.07742867712
4026	0.07738921368
4027	0.07735653406
4028	0.07732419082
4029	0.07729501204
4030	0.07726476845
4031	0.07721872366
4032	0.07718876444
4033	0.07715190301
4034	0.07714617708
4035	0.07712082821
4036	0.07708606364
4037	0.0770438217
4038	0.07700279315
4039	0.0769815366
4040	0.07693918306
4041	0.07689233523
4042	0.0768523396
4043	0.07681807127
4044	0.07678643204
4045	0.07674918815
4046	0.07672808402
4047	0.07668790697
4048	0.07665646275
4049	0.07662819169
4050	0.07660574635
4051	0.07656341953
